id,vader_compound_new,vader_pos_new,vader_neg_new,vader_neu_new,finbert_bull_new,finbert_bear_new,finbert_neu_new,finbert_dir_new,hybrid_sentiment_new
1dbvpg9,0.6124,0.333,0.0,0.667,0.93169737,0.020537235,0.04776531,0.9111601,0.7617800557136536
1dbzv6h,0.857,0.186,0.0,0.814,0.037654314,0.022962458,0.93938315,0.014691856,0.4358459278792143
1dc05s2,0.7964,0.236,0.0,0.764,0.15018833,0.0145974755,0.83521426,0.13559085,0.46599542565345764
1dccllt,0.9464,0.132,0.0,0.868,0.081508316,0.015236693,0.9032549,0.066271625,0.5063358127295972
1dcg980,0.4588,0.136,0.0,0.864,0.025625827,0.028956149,0.945418,-0.003330322,0.22773483900874852
1dd53zl,0.9464,0.132,0.0,0.868,0.08128984,0.015263225,0.90344685,0.06602662,0.5062133102834225
1ddjppm,0.539,0.143,0.134,0.722,0.04873786,0.21841209,0.73285,-0.16967422,0.1846628911495209
1ddmmoy,0.5514,0.053,0.0,0.947,0.03134655,0.04140725,0.9272462,-0.0100607015,0.27066964924037457
1ddnap8,-0.5319,0.0,0.24,0.76,0.01805005,0.9070233,0.074926645,-0.88897324,-0.7104366180419922
1ddxlri,0.9464,0.132,0.0,0.868,0.081064485,0.015272871,0.90366274,0.065791614,0.5060958071768284
1de198h,0.2869,0.104,0.072,0.824,0.117890224,0.02039206,0.8617177,0.09749816,0.19219908179044723
1de1c0u,0.2869,0.104,0.072,0.824,0.117890224,0.02039206,0.8617177,0.09749816,0.19219908179044723
1deccnr,0.7845,0.408,0.0,0.592,0.9437775,0.022436744,0.03378577,0.92134076,0.8529203817844391
1dedygt,0.891,0.164,0.045,0.791,0.44726858,0.24240556,0.3103258,0.20486301,0.5479315059185028
1deldcw,0.6808,0.259,0.0,0.741,0.60650355,0.0072405506,0.38625592,0.599263,0.6400315062046051
1depzsc,0.9464,0.132,0.0,0.868,0.08108209,0.015263078,0.9036548,0.06581901,0.5061095050692559
1devsyg,0.0258,0.193,0.186,0.621,0.021834817,0.93363076,0.044534415,-0.911796,-0.4429979868888855
1dfhysn,0.9464,0.132,0.0,0.868,0.081632026,0.015195207,0.90317273,0.06643682,0.5064184098660947
1dfnh4i,0.1531,0.049,0.042,0.909,0.025095727,0.15875702,0.8161473,-0.13366129,0.009719357478618629
1dfppps,0.3941,0.066,0.088,0.845,0.038470935,0.7943963,0.16713278,-0.75592536,-0.18091267867088318
1dg9cu9,0.9464,0.132,0.0,0.868,0.081323124,0.015188184,0.9034886,0.066134945,0.5062674722790719
1dgz8m1,0.9464,0.132,0.0,0.868,0.08174125,0.015164316,0.9030945,0.066576935,0.5064884676754475
1dh0lh0,-0.5994,0.0,0.281,0.719,0.061704304,0.12281731,0.8154783,-0.061113004,-0.3302565018206835
1dh5ks9,0.9578,0.168,0.111,0.722,0.09702695,0.19649763,0.70647544,-0.09947068,0.42916465877890586
1dhp8ka,0.9464,0.132,0.0,0.868,0.08140249,0.015230664,0.90336686,0.066171825,0.5062859124660493
1dhqgry,0.6874,0.317,0.094,0.589,0.061429594,0.025515124,0.9130553,0.03591447,0.36165723475515843
1dhssbm,0.4588,0.136,0.0,0.864,0.02527825,0.029357629,0.94536424,-0.004079379,0.22736031042933463
1di5lmo,0.9967,0.172,0.008,0.82,0.7194664,0.007262656,0.27327093,0.71220374,0.8544518705368043
1diequz,0.9393,0.136,0.013,0.852,0.049404737,0.026846858,0.9237484,0.022557879,0.4809289394333959
1dihlbk,0.9464,0.132,0.0,0.868,0.081206314,0.01525677,0.90353686,0.065949544,0.506174772155285
1diqgyt,0.8105,0.104,0.0,0.896,0.037118338,0.03703847,0.92584324,7.98665e-05,0.40528993324935436
1dj93gr,-0.8052,0.084,0.129,0.787,0.20874512,0.061943945,0.729311,0.14680117,-0.3291994131565094
1dja2b6,0.9464,0.132,0.0,0.868,0.08094365,0.015271318,0.903785,0.06567233,0.5060361652791501
1djde8p,0.0,0.0,0.0,1.0,0.08175548,0.019307755,0.89893675,0.062447727,0.03122386336326599
1djsrwb,0.9875,0.223,0.0,0.777,0.09359506,0.018391484,0.8880134,0.075203575,0.531351787596941
1dk2l6o,0.9464,0.132,0.0,0.868,0.08101647,0.015257239,0.9037263,0.065759234,0.5060796170651913
1dk4imw,0.7149,0.167,0.051,0.782,0.03416953,0.18183666,0.78399384,-0.14766714,0.28361643011569976
1dk6jfo,0.8442,0.152,0.068,0.78,0.4001278,0.0076602157,0.59221196,0.3924676,0.6183337940931319
1dk96tu,0.3612,0.138,0.082,0.781,0.8000973,0.025162222,0.1747405,0.77493507,0.5680675333499908
1dkd6sw,0.9743,0.133,0.029,0.838,0.10739872,0.15698074,0.73562056,-0.04958202,0.46235899027585986
1dkuxe7,0.9464,0.132,0.0,0.868,0.08166537,0.015185631,0.903149,0.066479735,0.5064398675382138
1dl18od,0.0,0.0,0.0,1.0,0.03073894,0.033231586,0.93602955,-0.0024926458,-0.0012463228777050972
1dl331m,0.25,0.075,0.042,0.882,0.30297893,0.036464393,0.66055673,0.26651454,0.25825726985931396
1dlmx2f,0.9464,0.132,0.0,0.868,0.08150367,0.01518144,0.9033148,0.06632223,0.5063611149013043
1dlsx4j,0.911,0.128,0.073,0.8,0.06735141,0.07307423,0.8595744,-0.0057228208,0.4526385896205902
1dluprv,0.755,0.1,0.0,0.9,0.085955456,0.018261692,0.89578277,0.06769376,0.4113468812406063
1dm48l1,0.3313,0.12,0.073,0.807,0.049221665,0.05910437,0.8916739,-0.009882707,0.1607086464256048
1dmdjrc,0.9464,0.132,0.0,0.868,0.08175611,0.015165066,0.90307885,0.06659104,0.5064955196499825
1dmug44,0.242,0.123,0.095,0.782,0.0443704,0.25038424,0.7052453,-0.20601384,0.017993078291416165
1dmuh46,0.9926,0.21,0.019,0.771,0.10563234,0.012855138,0.8815125,0.09277721,0.542688603746891
1dmvw51,0.25,0.057,0.0,0.943,0.02552203,0.063925825,0.91055214,-0.038403794,0.10579810291528702
1dn11tf,0.9314,0.183,0.056,0.761,0.0673228,0.22418308,0.70849407,-0.15686029,0.3872698540210724
1dn4k0e,0.9464,0.132,0.0,0.868,0.08146264,0.015235502,0.9033019,0.06622714,0.506313569021225
1dn86wp,0.4588,0.136,0.0,0.864,0.025651421,0.028951036,0.94539756,-0.0032996144,0.22775019279271363
1dn9kl5,-0.1531,0.0,0.127,0.873,0.13265115,0.50241065,0.36493817,-0.3697595,-0.26142975001335145
1dnlmzh,0.9143,0.169,0.022,0.809,0.063487366,0.02736973,0.9091429,0.036117636,0.47520881783366203
1dnmoy5,0.9357,0.141,0.06,0.799,0.036820322,0.06386717,0.8993125,-0.027046844,0.4543265778183937
1dnnll8,0.1625,0.091,0.05,0.859,0.03251213,0.096548654,0.87093925,-0.064036526,0.0492317371070385
1dnwyzb,0.9464,0.132,0.0,0.868,0.08133417,0.015243281,0.90342265,0.0660909,0.5062454483628274
1dophnk,0.9464,0.132,0.0,0.868,0.08109264,0.015272188,0.9036352,0.065820456,0.5061102277755738
1dpi6jt,0.9464,0.132,0.0,0.868,0.081071004,0.015257506,0.9036714,0.0658135,0.506106748354435
1dqam51,-0.8402,0.06,0.102,0.838,0.026116535,0.61122596,0.36265746,-0.5851094,-0.7126547063350677
1dqam7t,0.9464,0.132,0.0,0.868,0.08168522,0.015190986,0.90312374,0.066494234,0.5064471169531346
1dr2i79,0.9464,0.132,0.0,0.868,0.081379294,0.015196297,0.9034244,0.066183,0.506291500401497
1drsxh2,0.9464,0.132,0.0,0.868,0.08176255,0.015152199,0.90308523,0.06661035,0.5065051756024361
1ds2o2s,0.879,0.18,0.022,0.798,0.04395595,0.021146363,0.9348977,0.022809586,0.45090479277819395
1ds515e,-0.3767,0.078,0.132,0.791,0.15278704,0.10621223,0.7410008,0.046574816,-0.16506259194612502
1dsjttd,0.9035,0.111,0.06,0.829,0.020331023,0.0897805,0.8898885,-0.06944948,0.4170252615511417
1dsjtyq,0.9464,0.132,0.0,0.868,0.08136465,0.015214173,0.90342116,0.06615047,0.5062752357840539
1dsnj6w,0.4588,0.136,0.0,0.864,0.0254027,0.029178247,0.94541895,-0.0037755463,0.22751222683638334
1dsxzqa,-0.4174,0.12,0.114,0.766,0.038990855,0.089448854,0.8715603,-0.050458,-0.23392899955511093
1dtcq75,0.9464,0.132,0.0,0.868,0.08119945,0.01525818,0.90354234,0.065941274,0.5061706370830537
1dtrzt0,0.6124,0.125,0.0,0.875,0.038923565,0.031393185,0.9296833,0.00753038,0.3099651900202036
1du57ce,0.9464,0.132,0.0,0.868,0.080958866,0.015255913,0.9037852,0.06570295,0.5060514762222768
1duxo1v,0.9464,0.132,0.0,0.868,0.08088648,0.015265467,0.903848,0.06562102,0.5060105092048646
1dv926s,0.8321,0.122,0.042,0.837,0.08629235,0.015171825,0.8985358,0.07112052,0.45161026145815847
1dvbfrq,0.4019,0.184,0.0,0.816,0.25902972,0.015093939,0.7258764,0.24393578,0.32291788936853405
1dvp13o,0.9464,0.132,0.0,0.868,0.08151187,0.015200125,0.903288,0.06631175,0.5063558734178544
1dvriqx,0.6059,0.058,0.0,0.942,0.07698871,0.023951901,0.8990594,0.05303681,0.32946840448379516
1dvrrc6,0.8803,0.159,0.03,0.811,0.09662533,0.01675845,0.88661623,0.07986688,0.4800834393441677
1dwgtho,0.9464,0.132,0.0,0.868,0.081260085,0.015201284,0.90353864,0.0660588,0.5062293998122216
1dwhrav,0.9054,0.203,0.0,0.797,0.05498727,0.020240558,0.92477214,0.034746714,0.47007335696816444
1dwtti2,0.0,0.0,0.0,1.0,0.020522766,0.58889455,0.39058268,-0.5683718,-0.28418588638305664
1dx3pve,0.5574,0.149,0.059,0.792,0.029849922,0.10453169,0.86561835,-0.07468177,0.2413591168344021
1dx7ogd,0.9464,0.132,0.0,0.868,0.08185251,0.015150345,0.9029972,0.066702165,0.5065510823547841
1dxigei,0.0,0.0,0.0,1.0,0.19134182,0.008663862,0.7999943,0.18267795,0.09133897721767426
1dxq0dw,0.9024,0.188,0.026,0.786,0.0714343,0.016996548,0.9115691,0.05443775,0.47841887454390525
1dxzjdk,0.9464,0.132,0.0,0.868,0.08135399,0.015228666,0.9034173,0.066125326,0.5062626629292966
1dy3cm9,0.4588,0.136,0.0,0.864,0.025570512,0.028967222,0.94546235,-0.0033967104,0.22770164480954408
1dy69hj,0.8557,0.102,0.046,0.852,0.06958423,0.24393646,0.6864793,-0.17435223,0.340673885679245
1dyj6lw,0.0,0.0,0.0,1.0,0.06906328,0.18155456,0.7493822,-0.11249127,-0.05624563619494438
1dyt14x,0.9464,0.132,0.0,0.868,0.08121801,0.015251497,0.9035305,0.06596652,0.5061832583665848
1dyyd3f,-0.5423,0.0,0.093,0.907,0.067174114,0.070549265,0.8622767,-0.0033751503,-0.27283757513165474
1dz9ir9,-0.9825,0.045,0.106,0.849,0.023601942,0.062486578,0.91391146,-0.038884636,-0.5106923180073499
1dzb1d7,0.3802,0.166,0.0,0.834,0.049780946,0.022422211,0.9277968,0.027358735,0.20377936749011277
1dzmewi,0.9464,0.132,0.0,0.868,0.08108811,0.015270065,0.9036418,0.06581805,0.5061090245068074
1dzmiuc,0.2359,0.071,0.051,0.878,0.37109116,0.046138275,0.5827705,0.32495287,0.28042643530368805
1e0fsf7,0.9464,0.132,0.0,0.868,0.08102482,0.015266005,0.90370923,0.06575881,0.5060794047236443
1e0n63v,0.4738,0.131,0.057,0.812,0.04879599,0.041352365,0.9098516,0.0074436255,0.2406218127399683
1e0xkav,0.0,0.0,0.0,1.0,0.7537892,0.10735553,0.13885532,0.64643365,0.32321682572364807
1e187ds,0.9464,0.132,0.0,0.868,0.08142734,0.015200518,0.90337217,0.066226825,0.5063134125590325
1e1dgli,-0.4404,0.0,0.42,0.58,0.0720691,0.039851844,0.88807905,0.032217257,-0.20409137163758279
1e1goi7,0.4112,0.145,0.162,0.693,0.050560296,0.1404707,0.808969,-0.0899104,0.16064479855298996
1e2177x,0.9464,0.132,0.0,0.868,0.08137514,0.0151928095,0.9034321,0.06618233,0.5062911651253701
1e2t3db,0.9464,0.132,0.0,0.868,0.08165252,0.015168896,0.9031786,0.066483624,0.5064418121397496
1e332p0,-0.5994,0.0,0.358,0.642,0.48360008,0.31101346,0.20538652,0.17258662,-0.21340669007301333
1e3lhei,0.9464,0.132,0.0,0.868,0.08115915,0.0152325835,0.9036083,0.06592657,0.5061632833600045
1e3osmp,0.3724,0.299,0.0,0.701,0.17502615,0.036662426,0.78831136,0.13836372,0.25538185949325565
1e3p9z7,0.4588,0.136,0.0,0.864,0.02553538,0.029074894,0.9453897,-0.0035395138,0.22763024310171603
1e494ak,0.0,0.0,0.0,1.0,0.1210022,0.014702095,0.8642957,0.1063001,0.05315005034208298
1e4f79s,0.9464,0.132,0.0,0.868,0.081052445,0.015270099,0.9036775,0.065782346,0.5060911729156972
1e4l06n,-0.34,0.0,0.255,0.745,0.014088863,0.88851416,0.09739696,-0.8744253,-0.6072126460075379
1e58r6y,0.9464,0.132,0.0,0.868,0.08104916,0.015260316,0.90369046,0.06578884,0.5060944213688374
1e5phxg,0.0,0.0,0.0,1.0,0.14780672,0.014641595,0.8375517,0.13316512,0.0665825605392456
1e628f9,0.9464,0.132,0.0,0.868,0.08090986,0.015260285,0.9038299,0.06564958,0.5060247882425786
1e6n0dz,-0.6966,0.0,0.39,0.61,0.06264372,0.027388185,0.9099681,0.035255536,-0.3306722317814827
1e6txdn,0.0,0.0,0.0,1.0,0.02898745,0.033032324,0.9379802,-0.0040448736,-0.0020224368199706078
1e6un5y,0.9464,0.132,0.0,0.868,0.081292555,0.015200746,0.9035067,0.066091806,0.5062459028482438
1e6w84y,-0.4559,0.037,0.077,0.886,0.068823434,0.016644863,0.9145317,0.05217857,-0.20186071543097497
1e7muqh,0.9464,0.132,0.0,0.868,0.08123192,0.015193654,0.90357447,0.066038266,0.506219132912159
1e8dnhu,0.9464,0.132,0.0,0.868,0.08167689,0.015159427,0.90316373,0.066517465,0.5064587324082852
1e8pvzt,0.0,0.0,0.0,1.0,0.02464605,0.046485413,0.92886853,-0.021839364,-0.010919681750237942
1e9515b,0.9464,0.132,0.0,0.868,0.08128795,0.0152332755,0.9034788,0.06605467,0.5062273360013962
1e98q31,0.4588,0.136,0.0,0.864,0.02554388,0.029213103,0.94524306,-0.0036692228,0.22756538859158754
1e9lryq,0.5859,0.257,0.0,0.743,0.18742467,0.021501644,0.7910737,0.16592303,0.3759115145921707
1e9q7lc,0.6808,0.153,0.0,0.847,0.04193225,0.09736137,0.8607064,-0.05542912,0.31268544019162653
1e9sgu5,0.9424,0.127,0.101,0.772,0.06872752,0.025708169,0.9055643,0.043019354,0.49270967717170716
1e9yfb3,0.9464,0.132,0.0,0.868,0.08108832,0.015266324,0.9036454,0.065822,0.5061109989106656
1ea33hq,0.0,0.0,0.0,1.0,0.03246878,0.038315482,0.92921567,-0.0058467016,-0.0029233507812023163
1eas110,0.9464,0.132,0.0,0.868,0.08107045,0.0152644655,0.90366507,0.06580599,0.5061029932618142
1eav5ws,0.4287,0.129,0.091,0.78,0.050295647,0.04588762,0.90381676,0.004408028,0.21655401398837568
1ebli5w,0.9464,0.132,0.0,0.868,0.08105444,0.015243721,0.9037018,0.06581072,0.5061053588211537
1eboofe,0.9762,0.117,0.012,0.871,0.95338047,0.013163288,0.033456255,0.9402172,0.9582085984706878
1ecerp2,0.9464,0.132,0.0,0.868,0.08144725,0.015201844,0.90335095,0.06624541,0.5063227034330369
1ed1w8o,0.9823,0.215,0.042,0.744,0.21547195,0.009042039,0.775486,0.20642991,0.5943649568200111
1ed7e39,0.9464,0.132,0.0,0.868,0.08130672,0.015190095,0.9035032,0.06611662,0.506258311790228
1edievc,0.0,0.0,0.0,1.0,0.0655212,0.0119789755,0.9224998,0.053542227,0.02677111327648163
1edm86d,0.8225,0.225,0.0,0.775,0.8647887,0.011634418,0.123576805,0.8531543,0.8378271508216858
1edmgea,-0.4939,0.0,0.286,0.714,0.041249335,0.07159815,0.88715243,-0.030348815,-0.26212440751194954
1edq5p9,0.1779,0.109,0.076,0.816,0.20926745,0.01587188,0.77486074,0.19339557,0.18564778496026993
1edq8xx,0.4215,0.194,0.111,0.694,0.06133763,0.016228879,0.92243356,0.04510875,0.23330437523126601
1edqcr6,0.3612,0.122,0.0,0.878,0.044992957,0.037612855,0.9173942,0.007380102,0.18429005091488362
1edqdo7,0.3182,0.087,0.044,0.869,0.059390873,0.018515637,0.92209345,0.040875234,0.17953761685490607
1edqmup,0.6908,0.125,0.0,0.875,0.13110618,0.013852312,0.85504144,0.11725387,0.4040269348859787
1edqpqg,-0.34,0.0,0.156,0.844,0.024932528,0.16137943,0.81368804,-0.1364469,-0.23822344660758973
1edr4ya,0.0,0.0,0.0,1.0,0.034261774,0.035597824,0.93014044,-0.0013360493,-0.0006680246442556381
1edrh53,0.0,0.0,0.0,1.0,0.027322063,0.031898726,0.94077915,-0.0045766626,-0.002288331277668476
1edsia6,-0.34,0.0,0.211,0.789,0.019874208,0.7214747,0.25865114,-0.7016005,-0.52080024600029
1edsivi,0.8166,0.111,0.097,0.792,0.048658,0.04460134,0.90674067,0.0040566586,0.4103283292979002
1edtcmz,-0.6115,0.0,0.294,0.706,0.022768673,0.7297489,0.24748239,-0.7069802,-0.6592401142120361
1edypuh,0.9464,0.132,0.0,0.868,0.08167332,0.015163709,0.90316296,0.066509604,0.5064548022270203
1ee3tpw,0.3818,0.271,0.0,0.729,0.13470285,0.010505859,0.8547913,0.12419699,0.25299849566221233
1ee6um5,-0.1803,0.154,0.255,0.591,0.028433716,0.04873806,0.9228282,-0.020304343,-0.10030217136591672
1eehpmi,0.2846,0.071,0.0,0.929,0.14932668,0.022516467,0.82815677,0.12681022,0.2057051114320755
1eeq83d,0.9464,0.132,0.0,0.868,0.081208214,0.015241394,0.9035504,0.06596682,0.5061834111034871
1eetyw1,0.4588,0.136,0.0,0.864,0.02536215,0.029415982,0.9452218,-0.004053831,0.22737308444976806
1eewmwh,0.0,0.0,0.0,1.0,0.75745,0.0070499363,0.23550001,0.75040007,0.3752000331878662
1ef8phd,0.0,0.0,0.0,1.0,0.03818651,0.03281777,0.92899567,0.0053687394,0.002684369683265686
1efjxv7,0.9464,0.132,0.0,0.868,0.08110092,0.015252032,0.90364707,0.06584889,0.5061244434833527
1efrma8,0.9492,0.12,0.097,0.783,0.064421855,0.18336044,0.7522177,-0.11893859,0.4151307061970234
1egdsdy,0.9464,0.132,0.0,0.868,0.08054249,0.015296823,0.9041606,0.065245666,0.5058228328049184
1eh7bhy,0.9035,0.111,0.06,0.829,0.02031393,0.08967137,0.89001465,-0.06935744,0.4170712800621986
1eh7bld,0.9464,0.132,0.0,0.868,0.08114145,0.0152341705,0.90362436,0.06590728,0.5061536385834218
1ei0lzv,0.9464,0.132,0.0,0.868,0.081694834,0.015177905,0.9031273,0.06651693,0.5064584641873837
1eidfhx,-0.4479,0.123,0.128,0.749,0.039660607,0.10776017,0.8525791,-0.06809956,-0.257999779176712
1eiu06s,0.9464,0.132,0.0,0.868,0.08126228,0.015178559,0.90355915,0.06608372,0.50624186090827
1ejmasa,0.9464,0.132,0.0,0.868,0.08163184,0.015161359,0.9032069,0.06647048,0.5064352407276631
1ejo5wd,-0.6597,0.0,0.33,0.67,0.029779803,0.8443704,0.12584975,-0.81459063,-0.7371453164577484
1ek19be,-0.9655,0.05,0.114,0.837,0.018356789,0.62895185,0.35269138,-0.61059505,-0.7880475237369537
1ek6602,0.5371,0.353,0.0,0.647,0.5051059,0.035465796,0.45942837,0.4696401,0.5033700529813767
1ekcd52,0.6958,0.111,0.056,0.834,0.090197854,0.0711537,0.83864844,0.019044153,0.35742207669615744
1ekehyo,0.9464,0.132,0.0,0.868,0.081272155,0.015247361,0.9034805,0.066024795,0.5062123975872994
1ekhfzl,-0.8752,0.078,0.103,0.819,0.12041483,0.08851907,0.7910661,0.031895764,-0.4216521179139614
1eki93o,0.4588,0.136,0.0,0.864,0.025628395,0.02879248,0.94557905,-0.0031640846,0.2278179576858878
1ekk2ax,0.4939,0.065,0.042,0.893,0.028462846,0.22795095,0.7435861,-0.1994881,0.14720594830513
1el886x,0.9464,0.132,0.0,0.868,0.08116036,0.01526968,0.90356994,0.06589068,0.5061453386366368
1eljxnl,0.9578,0.124,0.026,0.849,0.15857325,0.04749853,0.7939282,0.11107472,0.534437361651659
1em29yt,0.9464,0.132,0.0,0.868,0.081287324,0.015255912,0.9034568,0.06603141,0.5062157056450844
1emdliq,0.9013,0.11,0.0,0.89,0.086208194,0.018359603,0.8954321,0.06784859,0.48457429649829864
1emoafz,0.0,0.0,0.0,1.0,0.53117645,0.010419284,0.45840424,0.52075714,0.26037856936454773
1emwe40,0.9464,0.132,0.0,0.868,0.081141606,0.01524478,0.9036137,0.065896824,0.506148412001133
1enfxr7,-0.3818,0.0,0.271,0.729,0.013074038,0.90918565,0.07774026,-0.8961116,-0.6389558037757873
1enm3wp,0.0,0.0,0.0,1.0,0.027251583,0.07259432,0.9001541,-0.04534274,-0.022671369835734367
1enq7zh,0.9464,0.132,0.0,0.868,0.08170262,0.015174949,0.90312237,0.06652767,0.5064638360559941
1eojtj9,0.9464,0.132,0.0,0.868,0.08153198,0.015189752,0.9032783,0.06634223,0.5063711135804654
1epbnhm,0.9464,0.132,0.0,0.868,0.08179916,0.015163465,0.9030374,0.06663569,0.5065178453147412
1epfsv0,0.8484,0.107,0.05,0.843,0.041282803,0.048293483,0.91042376,-0.0070106797,0.42069466015398504
1epn3m5,0.0,0.0,0.0,1.0,0.041609894,0.020224772,0.9381653,0.021385122,0.01069256104528904
1eq45mh,0.9464,0.132,0.0,0.868,0.08129732,0.015240574,0.9034621,0.06605675,0.5062283753573895
1eq7zkd,0.4588,0.136,0.0,0.864,0.02582987,0.028807528,0.9453625,-0.002977658,0.22791117096841335
1eqrf13,0.4404,0.05,0.0,0.95,0.014505443,0.9327995,0.052695017,-0.9182941,-0.23894703607559203
1eqygak,0.9464,0.132,0.0,0.868,0.081235535,0.015256545,0.90350795,0.06597899,0.5061894945025445
1er2l6v,-0.0516,0.0,0.118,0.882,0.08002721,0.23563747,0.68433535,-0.15561026,-0.10360513167381287
1eradob,0.0,0.0,0.0,1.0,0.024316972,0.5953276,0.3803554,-0.57101065,-0.2855053246021271
1erb2c1,0.5859,0.275,0.0,0.725,0.8210891,0.098817155,0.08009374,0.7222719,0.6540859596252442
1ers2pj,0.9464,0.132,0.0,0.868,0.0810893,0.01526829,0.90364236,0.065821014,0.5061105071723462
1ervbx9,0.9961,0.228,0.029,0.743,0.15893689,0.009771239,0.8312919,0.14916565,0.5726328226208687
1esd8yo,0.0516,0.065,0.048,0.886,0.13408394,0.06831201,0.7976041,0.06577193,0.05868596495985985
1eslrn4,0.9464,0.132,0.0,0.868,0.08088451,0.0152537655,0.90386176,0.06563074,0.5060153707087041
1et0ly6,-0.6633,0.0,0.307,0.693,0.86579967,0.007812693,0.12638763,0.857987,0.09734349331855774
1et71wa,-0.2732,0.0,0.149,0.851,0.048813168,0.9333609,0.017825965,-0.8845477,-0.5788738552093506
1etfck7,0.9464,0.132,0.0,0.868,0.08151318,0.015194216,0.9032926,0.06631897,0.5063594832241536
1etg8lu,0.0,0.0,0.0,1.0,0.36198,0.010642132,0.6273779,0.35133785,0.17566892504692078
1etu0yy,0.1451,0.039,0.029,0.932,0.05899645,0.026589604,0.914414,0.032406844,0.08875342209935189
1etuito,0.0,0.0,0.0,1.0,0.120095335,0.01661303,0.8632916,0.103482306,0.05174115300178528
1eu8qnr,0.9464,0.132,0.0,0.868,0.08138127,0.015185769,0.90343297,0.0661955,0.5062977514386178
1eueqf7,0.0,0.0,0.0,1.0,0.043229673,0.03637564,0.9203947,0.0068540312,0.0034270156174898148
1euykok,0.5655,0.129,0.096,0.775,0.03199045,0.6947679,0.2732417,-0.6627774,-0.04863871192932129
1ev0b3r,0.9464,0.132,0.0,0.868,0.0816591,0.015159758,0.9031812,0.066499345,0.5064496725022793
1ev5ha2,0.0,0.0,0.0,1.0,0.030784471,0.35057,0.61864555,-0.31978554,-0.15989276766777039
1evn6kb,0.2263,0.119,0.0,0.881,0.08547333,0.011788231,0.9027385,0.073685095,0.14999254735708237
1evsm59,0.9464,0.132,0.0,0.868,0.08111186,0.015242226,0.9036459,0.06586964,0.5061348184168339
1evw8ia,0.4588,0.136,0.0,0.864,0.025713908,0.028913606,0.9453725,-0.0031996984,0.22780015079826116
1evyt5m,0.9936,0.186,0.019,0.795,0.2609259,0.07364332,0.66543084,0.18728256,0.5904412811279297
1ewm6vi,0.9464,0.132,0.0,0.868,0.081148,0.015251867,0.90360016,0.06589613,0.5061480655491353
1ex0qml,-0.3382,0.0,0.155,0.845,0.03881314,0.40377232,0.55741453,-0.36495918,-0.35157959017753604
1exg3ie,0.9464,0.132,0.0,0.868,0.08106419,0.015260878,0.903675,0.06580331,0.506101655882597
1ey9ne4,0.9631,0.169,0.02,0.811,0.10982783,0.009471521,0.8807006,0.10035631,0.5317281553030013
1ey9z0j,0.9464,0.132,0.0,0.868,0.08104345,0.015250174,0.9037063,0.065793276,0.506096637916565
1eymi20,-0.296,0.0,0.355,0.645,0.020209102,0.7476274,0.23216347,-0.7274183,-0.5117091517448425
1eyqo26,0.8074,0.075,0.024,0.901,0.05445304,0.07822885,0.8673181,-0.023775812,0.3918120938807726
1eytie4,0.9693,0.09,0.032,0.878,0.06567387,0.04367347,0.8906527,0.022000402,0.4956502011060715
1ez3e7z,0.9464,0.132,0.0,0.868,0.08152022,0.015194677,0.9032851,0.066325545,0.5063627726554871
1ezas5r,-0.296,0.0,0.18,0.82,0.04882419,0.71766764,0.23350818,-0.66884345,-0.48242172408103945
1eznpmx,0.0,0.0,0.0,1.0,0.081407346,0.019654742,0.8989379,0.061752602,0.03087630122900009
1ezo71q,0.0,0.0,0.0,1.0,0.038866743,0.03557022,0.925563,0.0032965243,0.0016482621431350708
1ezwf0m,0.9464,0.132,0.0,0.868,0.08143004,0.015188818,0.90338117,0.06624122,0.5063206098198891
1ezzdqy,0.8959,0.122,0.021,0.858,0.04143894,0.035622016,0.92293906,0.0058169253,0.45085846265852453
1f05qb0,-0.2025,0.114,0.129,0.758,0.026133675,0.26089594,0.71297044,-0.23476227,-0.21863113313913346
1f0nq8e,0.9464,0.132,0.0,0.868,0.081808336,0.015143644,0.903048,0.066664696,0.5065323478698731
1f0vaon,0.8385,0.109,0.0,0.891,0.043241408,0.02475726,0.9320014,0.018484147,0.42849207363277675
1f0vzcm,0.0,0.0,0.0,1.0,0.07189214,0.0141555825,0.9139523,0.05773656,0.028868280351161957
1f11fuf,-0.8208,0.038,0.143,0.82,0.019801684,0.7881999,0.19199847,-0.7683982,-0.7945991126537323
